title,label,processed_title,high_priority_flag
 학생인재개발팀 대학일자리플러스센터       상반기 직무적성검사 특강 및 프로그램,1,학생 인재 개발 팀 대학 일자리 플러스 센터 직무 적성 검사 특강 프로그램,1
 학생지원팀  학위복 업체 선정 입찰공고 안내,0,학생 지원 팀 학위복 업체 선정 입찰 공고 안내,0
 행정직원 채용 안내,0,행정 직원 채용 안내,0
      명품 공모전 신청 안내,1,명품 공모전 신청 안내,1
일반대학원 일반전형 모집 안내,0,일반 대학원 일반 전형 모집 안내,0
    학년도 제 기 대학 장학생 선발 안내,0,대학 장학생 선발 안내,0
    학년도  학기 선발,0,선발,0
    학년도  학기 변경 안내,0,변경 안내,0
시리즈 강의    ,1,시리즈 강의,0
    학년도 상반기 장학생 선발,0,장학생 선발,0
    학년도 대학생 장학생 선발 안내,1,대학생 장학생 선발 안내,0
문과대학 행정조교,0,대학 행정 조교,1
    학년도  학기 대학원 한마당 기간,0,대학원 한마당 기간,0
    학년도 skku president 교내 연수지원 교내 연수지원,0,skku president 교내 연수 지원 교내 연수 지원,0
    학년도 skku president 국외 연수지원 사업 국외 연수지원,0,skku president 국외 연수 지원 사업 국외 연수 지원,0
 사회과학대학  제  회 수선포럼 개최,1,사회과학 대학 수선 포럼 개최,0
    년 우양재단 장학생 모집 안내,0,재단 장학생 모집 안내,0
 글로벌 학습 플랫폼  해외저명대학 교수 초청 특강 시리즈  강연자 ,1,글로벌 학습 플랫폼 해외 저명 대학 교수 초청 특강 시리즈 강연,1
 학기,0,,0
 창업지원단   창업지원단 직원 채용  월 접수 ,0,창업지원단 창업지원단 직원 채용,0
대학원 한마당   오후    층 및 제공 ,0,대학원 한마당 제공,0
    년 국외 탐방 참가자 모집 안내,0,국외 탐방 참가자 모집 안내,0
대학원생 모집,0,대학원생 모집,1
반도체융합공학과,0,반도체 융합 공학,0
 학생인재개발팀 대학일자리플러스센터    없는   대한,1,학생 인재 개발 팀 대학 일자리 플러스 센터,0
연구원 모집,0,연구원 모집,0
연구원 모집,0,연구원 모집,0
 인문사회융합인재양성사업단  프로젝트       내 활용 아이디어 참가자 모집,1,인문 사회 융합 인재 양성 사업단 프로젝트 활용 아이디어 참가자 모집,0
    학년도 실원 추가   ,1,추가,0
법학전문대학원 행정조교 모집,0,법학전문대학원 행정 조교 모집,1
국제학생증 isic 발급비 지원행사 안내,0,국제 학생증 isic 발급 지원 행사 안내,0
신청방법 안내,0,신청 방법 안내,0
사랑의,0,사랑,0
co deep learning project 선발 결과,1,co deep learn project 선발 결과,0
,1,,0
대학생 경험 조사 참가자 모집  모집,0,대학생 경험 조사 참가자 모집 모집,0
    년 포용성장 대학원생 수행자 모집 안내,0,포용 성장 대학원생 수행자 모집 안내,1
    년 포용성장 대학생 수행자 모집 안내,1,포용 성장 대학생 수행자 모집 안내,0
및 신입생 안내,0,신입생 안내,0
    학년도  학기 장학생 모집 안내,0,장학생 모집 안내,0
대학원 한마당,0,대학원 한마당,0
대학혁신과공유센터 촉탁직원 연구원  채용 공고 연장 ,1,대학 혁신 공유 센터 직원 연구원 채용 공고,0
 bk   모집  ,0,bk 모집,0
    학년도 도전학기 개설 학생 대학원생 참여 가능 ,0,도전 개설 학생 대학원생 참여,1
 미래형자동차 프로그램 신청 안내,1,미래 자동차 프로그램 신청 안내,1
인턴십 프로그램,1,인턴십 프로그램,1
초록우산     년도 스타벅스 청년인재   기 장학생 선발 안내,0,초록 우산 스타벅스 청년 인재 장학생 선발 안내,0
,1,,0
독일   세계 베르톨트 브레히트의,1,독일 세계 베르토 브레히트,0
the international of,1,international,0
    ,1,,0
 뇌과학이미징연구단 실험동물센터 아르바이트 모집,0,뇌과학 연구단 실험동물 센터 아르바이트 모집,0
대학원 특강   신청안내,0,대학원 특강 신청 안내,0
온라인 설명회   시 ,1,온라인 설명회,0
사회과학대학 학과 행정조교 모집,0,사회과학 대학 학과 행정 조교 모집,1
,0,,0
     모집 안내,1,모집 안내,0
제  기 청년 공모 안내,1,청년 공모 안내,0
    년도 신규 장학생 모집 안내,0,신규 장학생 모집 안내,0
     모집,1,모집,0
 채용 모집  관대 행정조교,0,채용 모집 관대 행정 조교,1
    년 장학생 모집 안내,0,장학생 모집 안내,0
     해외 인턴 모집 안내,1,해외 인턴 모집 안내,1
    년도 실험실 창업동아리 모집,1,실험실 창업 동아리 모집,0
     외국인 홍보 모집안내,1,외국인 홍보 모집 안내,0
    학년도  학기 대학원 입학설명회    월 제공 ,0,대학원 입학 설명회 제공,0
     장학사업  기 모집,0,장학 사업 모집,0
,1,,0
함께하는 대학 원 생 환경개선 아이디어 공모전 모집,1,대학 환경 개선 아이디어 공모전 모집,1
    학년도  학기 지급 안내,0,지급 안내,0
    학년도 교육봉사자 모집,1,교육 봉사자 모집,0
설명회 개최,1,설명회 개최,0
     아카데미 투어 참가자 모집,1,아카데미 투어 참가자 모집,0
 반도체소부장 혁신융합대학사업단      년 coss 서포터즈 모집 안내,1,반도체 소부 혁신 융합 대학 사업단 cos 서포터즈 모집 안내,1
 실험 참가자 모집 자율주행 사용자 경험에 연구,0,실험 참가자 모집 자율 주행 사용자 경험 연구,0
    년 대학 동아리 지원사업 안내,0,대학 동아리 지원 사업 안내,0
     제 기 모집 공고,1,모집 공고,0
입학처 단기근로 모집,0,입학처 단기근로 모집,0
글로벌 it전문가와 킹고인의 만남 시즌  만남 참가 목 ,1,글로벌 it전문가와 고인 만남 시즌 만남 참가,0
 linc     공모,1,linc 공모,0
 학생지원팀   학위복 업체 선정 입찰공고 안내,0,학생 지원 팀 학위복 업체 선정 입찰 공고 안내,0
 인공지능혁신융합대학사업단      년 제 회 academy 참여,1,인공지능 혁신 융합 대학 사업단 academy 참여,0
 자     피트니스센터  월 등록 회원 모집,0,피트니스 센터 등록 회원 모집,0
 인공지능혁신융합대학사업단  coss 서포터즈  기   일,1,인공지능 혁신 융합 대학 사업단 cos 서포터즈,1
 인공지능혁신융합대학사업단      년 전문가 특강 안내,1,인공지능 혁신 융합 대학 사업단 전문가 특강 안내,0
팀 프로젝트 지원 co deep learning project,1,팀 프로젝트 지원 co deep learn project,0
    학년도 모집 안내,0,모집 안내,0
 학기 비교과 챌린지 장학금 시행 안내,0,비교과 린지 장학금 시행 안내,0
     년 온라인 대학생 멘토 모집 안내,1,온라인 대학생 멘토 모집 안내,0
 재공지  한국연구재단 등재학술지        논문 공모,1,공지 한국연구재단 등재 학술지 논문 공모,0
    년 상반기 학자금 대출이자 지원 안내,0,학자금 대출 이자 지원 안내,0
    학년도 장학생 선발 안내,0,장학생 선발 안내,0
자체계약직원 채용 안내   마감,1,자체 계약직원 채용 안내,0
법학전문대학원 글로벌 진행 조교 모집,0,법학전문대학원 글로벌 진행 조교 모집,1
취득 방법 및 교육과정 설명회 개최,1,취득 방법 교육과정 설명회 개최,0
 교육과미래연구소  미래 수,1,교육 미래 연구소 미래,0
    학년도  학기 장학생 선발 연장   가능 ,0,장학생 선발,0
     서울청년문화패스 모집,0,서울 청년 문화 패스 모집,0
교육혁신팀 촉탁직원 채용 공고,0,교육 혁신 팀 직원 채용 공고,0
 공학교육혁신센터 공학교육인증 abeek  자체직원  ,0,공학 교육 혁신 센터 공학교육인증 abeek 자체 직원,0
농구  월 배구  월 안내,0,농구 배구 안내,0
희망 나눔 청년 장학 사업 청년 모집 안내,1,희망 청년 장학 사업 청년 모집 안내,0
    년 포용성장 현장 연구 수행자 모집,1,포용 성장 현장 연구 수행자 모집,0
 계약직원 채용 공고,0,계약직원 채용 공고,0
    학년도 상반기 은평구민 장학생 선발 안내,0,은평구 장학생 선발 안내,0
     ,1,,0
    학년도  학기 학생성공 디딤돌장학금  지급 안내,0,학생 성공 디딤돌 장학금 지급 안내,0
    년 봉사자 모집 안내,1,봉사자 모집 안내,0
 의료 인공지능 융합인재 양성 사업      학년도 후기 대학원 일반전형 모집 안내,0,의료 인공지능 융합 인재 양성 사업 후기 대학원 일반 전형 모집 안내,0
 마감      년 환불 신청 안내,0,환불 신청 안내,0
    학년도 상반기 익산시 대학생 학자금 대출이자 지원 안내,0,익산시 대학생 학자금 대출 이자 지원 안내,0
대학원생 모집,0,대학원생 모집,1
    학년도 상반기 우양재단 사업 모집 안내,1,재단 사업 모집 안내,0
일반대학원,0,일반 대학원,0
    학년도 여름 계절수업 본교생   summer school program 수강 안내,1,여름 계절 수업 본교생 summer school program 수강 안내,1
 운용재  변리사반     년 세미나 분석 특강 안내,1,운용 변리사 세미나 분석 특강 안내,0
     년도 졸업앨범 촬영 및 선정 입찰 공고 안내,0,졸업앨범 촬영 선정 입찰 공고 안내,0
행정조교 채용,0,행정 조교 채용,1
       년  월 체력증진센터 경영관     주년기념관  회원모집 안내,0,체력 증진 센터 경영 기념관 회원 모집 안내,0
    학년도  학기 수업 ta 신청 안내     ,0,수업 ta 신청 안내,0
    년도 대학생 장학생 선발 안내,1,대학생 장학생 선발 안내,0
    년 논산시장학회 장학생 선발 안내,0,논산시 장학회 장학생 선발 안내,1
 한국장학재단        학기 신규장학생 사전신청 기간 안내,0,한국장학재단 신규 장학생 사전 신청 기간 안내,0
 채용 모집  참여 학생 모집 안내,1,채용 모집 참여 학생 모집 안내,0
    학년도  학기 지급 사전 안내,0,지급 사전 안내,0
    학년도  학기 시행               ,0,시행,0
    학년도  학기 학사과정 학점포기 신청 안내                  ,0,학사 과정 학점 포기 신청 안내,0
    년 선발 안내,0,선발 안내,0
위한 실시간 온라인 강좌 신청 안내,1,실시간 온라인 강좌 신청 안내,0
학부생 모집,0,학부생 모집,0
     논문 특강 신청,1,논문 특강 신청,0
    학년도 지역사회 대학 연계 따른 돌봄 모집,1,지역 사회 대학 연계 모집,0
 관대 초청,1,관대 초청,0
외교부 제 회 모집,1,외교부 모집,0
         학기 장애학생 교육활동 지원인력,1,장애 학생 교육 활동 지원 인력,0
      년 개최 안내   대학생 및 가능 ,1,개최 안내 대학생,0
    년 상반기 한미 대학생 연수 west  참가자 모집,1,한미 대학생 연수 west 참가자 모집,0
청년 서포터즈  기 모집 안내,1,청년 서포터즈 모집 안내,1
건강센터 근로장학생 모집  마감 ,0,건강 센터 근로 장학생 모집,0
제 회 관대 공모전   최대,1,관대 공모전 최대,1
 행정조교 모집 마감 ,0,행정 조교 모집,1
    년도 장학생 선발 안내,0,장학생 선발 안내,0
법학전문대학원 모집,0,법학전문대학원 모집,0
 학생인재개발팀 대학일자리플러스센터       상반기 금융권 취업 대비 과정,1,학생 인재 개발 팀 대학 일자리 플러스 센터 금융권 취업 대비 과정,1
 인문사회 융합인재양성사업단      학년도  학기 huss 사업단 서포터즈 모집,1,인문 사회 융합 인재 양성 사업단 hus 사업단 서포터즈 모집,1
입학처 단기근로 모집,0,입학처 단기근로 모집,0
    학년도  학기 학부 장학생 모집,0,학부 장학생 모집,0
대학생 멘토 선발 안내,1,대학생 멘토 선발 안내,0
 교수학습혁신센터         튜터링 온라인 모니터링 아르바이트,0,교수 학습 혁신 센터 튜터링 온라인 모니터링 아르바이트,1
    년 상반기 울산연구원 장학생 선발 안내,1,울산 연구원 장학생 선발 안내,0
of 초청특강  ,1,초청 특강,0
자체계약직원,0,자체 계약직원,0
    학년도 장학금 장학생 선발안내,0,장학금 장학생 선발 안내,0
 인권센터 전문위원 촉탁직원  채용 공고,0,인권 센터 전문 위원 직원 채용 공고,0
    년  학기 국가장학금 신청자 가구원 동의 확인       ,0,국가 장학금 신청자 가구원 동의 확인,0
    년도 몽당연필 장학생 모집 공고,0,몽당연필 장학생 모집 공고,0
    학년도  학기 융합트랙 포기 신청 안내,1,융합 트랙 포기 신청 안내,1
    학년도  학기 복수전공 포기 신청 안내,0,복수 전공 포기 신청 안내,0
    년도 모집,1,모집,0
    년 공익인재 장학금 장학생 선발 안내,0,공익 인재 장학금 장학생 선발 안내,0
          모집 안내,1,모집 안내,0
    년 서울시 청년 서포터즈 모집 안내,1,서울시 청년 서포터즈 모집 안내,1
